precio|enlace|descripcion|area|habitaciones|banios|pais|localidad|region|direccion|latitude|longitude
$ 88,246.39|/inmueble/18be-b400-ec937c36-6188eb41ab62-4d21|Departamento en  Av. La Paz 2580, San Miguel, Perú|69m2|3|2|PE|Maranga, San Miguel, Lima|Lima Departamento|Av. La Paz 2580, San Miguel, Perú|-12.0792261|-77.1066866
$ 87,994.97|/inmueble/584324|Departamento en  Risso, Lima|50m2|1|2|PE|Risso, Lince, Lima|Lima Departamento||-12.0814603|-77.0316857
$ 168,000|/inmueble/5541-890f-dd223954-b1905c8deb1b-4d25|Departamento en  C. Cantuarias 208a, Miraflores 15074, Perú|70m2|1|2|PE|San Antonio, Miraflores, Lima|Lima Departamento|C. Cantuarias 208a, Miraflores 15074, Perú|-12.121544031552943|-77.02757120132446
$ 310,000|/inmueble/2d82-8168-b936ddc5-e8b14038d74f-414f|Departamento en  Santiago De Surco, Lima|220m2|3|4|PE|Santiago de Surco, Lima|Lima Departamento||-12.117071478217177|-76.96751587092876
$ 270,000|/inmueble/31d6-a874-5a214db6-b5e22c14557b-1273|Departamento en  Av. Alberto Del Campo 470, San Isidro 15076, Perú|125m2|3|3|PE|Magdalena del Mar, Lima|Lima Departamento|Av. Alberto Del Campo 470, San Isidro 15076, Perú|-12.096680156799883|-77.05772794783115
$ 168,000|/inmueble/1ce7-999d-20066e7-d5cbbb5215b8-4fdb|Departamento en  Santa Cruz, Lima|85m2|2|3|PE|Santa Cruz, Miraflores, Lima|Lima Departamento||-12.114064717135044|-77.0286227248535
$ 230,000|/inmueble/622513|Departamento en  Rinconada Baja, Lima|121m2|3|2|PE|Rinconada Baja, La Molina, Lima|Lima Departamento||-12.0938|-76.946215
$ 145,000|/inmueble/622460|Departamento en  Rinconada Baja, Lima|120m2|3|3|PE|Rinconada Baja, La Molina, Lima|Lima Departamento||-12.113424|-76.938916
$ 350,000|/inmueble/622451|Departamento en  San Borja, Lima|94m2|6|5|PE|San Borja, Lima|Lima Departamento||-12.094749|-76.999755
$ 129,000|/inmueble/622440|Departamento en  Pando, Lima|90m2|3|2|PE|Pando, San Miguel, Lima|Lima Departamento||-12.090628|-77.082852
$ 190,000|/inmueble/622418|Departamento en  Santiago De Surco, Lima|125m2|2|2|PE|Santiago de Surco, Lima|Lima Departamento||-12.132776|-76.988199
$ 100,000|/inmueble/622362|Departamento en  Mayorazgo, Lima|75m2|3|2|PE|Mayorazgo, Ate, Lima|Lima Departamento||-12.051074|-76.946574
$ 110,000|/inmueble/622345|Departamento en  San Martin De Porres, Lima|152m2|3|3|PE|San Martin de Porres, Lima|Lima Departamento||-11.965179|-77.091301
$ 218,000|/inmueble/592991|Departamento en  Santa Cruz, Lima|126m2|4|3|PE|Santa Cruz, Miraflores, Lima|Lima Departamento||-12.1138326|-77.0313518
$ 215,000|/inmueble/625576|Departamento en  Surquillo, Lima|145m2|4|4|PE|Surquillo, Lima|Lima Departamento||-12.1176398|-77.0033963
$ 209,000|/inmueble/b22c-a8b0-b54b38e6-650293d436e4-3625|Departamento en  San Antonio, Lima|81m2|2|3|PE|San Antonio, Miraflores, Lima|Lima Departamento||-12.122426|-77.027775
$ 198,000|/inmueble/d090-97be-a36300df-c91d261ae0c2-40c2|Departamento en  Cercado De Lima, Lima|98m2|2|3|PE|Cercado de Lima, Lima|Lima Departamento||-12.0940036|-76.9831977
$ 275,000|/inmueble/2f37-8129-6b449402-d018aa18e0b4-45e8|Departamento en  Santiago De Surco, Lima|140m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento||-12.1138857|-76.9846027
$ 149,000|/inmueble/579788|Departamento en  Avenida De Los Ingenieros 994, Santiago De Surco, Perú|84m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento|Avenida De Los Ingenieros 994, Santiago De Surco, Perú|-12.1289984|-76.9763522
$ 280,000|/inmueble/503757|Departamento en  Santiago De Surco, Lima|266m2|4|5|PE|Santiago de Surco, Lima|Lima Departamento||-12.1182849|-76.9741567
$ 375,000|/inmueble/e236-b490-cb6799cc-2c3a62122338-342a|Departamento en  Santiago De Surco, Lima|232m2|4|4|PE|Santiago de Surco, Lima|Lima Departamento||-12.103978|-76.966363
$ 185,000|/inmueble/30b6-9118-dc2373cc-9a1e4db3c7fa-4cca|Departamento en  Limatambo 178, Lima, Perú|113m2|2|3|PE|Santiago de Surco, Lima|Lima Departamento|Limatambo 178, Lima, Perú|-12.1072747|-76.97289769999999
$ 205,000|/inmueble/40a1-9e0d-a253fe0e-6ea17346b874-45c5|Departamento en  Santiago De Surco, Lima|115m2|2|2|PE|Santiago de Surco, Lima|Lima Departamento||-12.1142842|-76.97827989999999
$ 270,000|/inmueble/16f1-961b-8262e947-cac2f9b0d959-43b7|Departamento en  Cercado De Lima, Lima|135m2|3|2|PE|Cercado de Lima, Lima|Lima Departamento||-12.1125703|-76.98023839999999
$ 98,000|/inmueble/d002-9b81-78cbf6c4-3c96f5aa201c-4768|Departamento en  Jirón Manuel Villavicencio 825, Lince, Perú|45.66m2|1|1|PE|Risso, Lince, Lima|Lima Departamento|Jirón Manuel Villavicencio 825, Lince, Perú|-12.0893165|-77.0402623
$ 305,000|/inmueble/8b29-9e12-6e22b74a-80314a26accb-4c42|Departamento en  Magdalena Del Mar, Lima|247m2|3|3|PE|Magdalena del Mar, Lima|Lima Departamento||-12.097521|-77.0567639
$ 240,000|/inmueble/ad8e-a748-12feb46d-d956b7c5a9a6-4c9b|Departamento en  Avenida Pedro Venturo 679, Santiago De Surco, Perú|135m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento|Avenida Pedro Venturo 679, Santiago De Surco, Perú|-12.1235925|-76.990624
$ 230,000|/inmueble/531548|Departamento en  Cercado De Miraflores, Lima|85m2|3|3|PE|Cercado de Miraflores, Miraflores, Lima|Lima Departamento||-12.12047|-77.033762
$ 235,000|/inmueble/3e6e-81fa-f19f666-4be9caab36dc-1273|Departamento en  Santa María Del Mar, Lima, Perú|130m2|3|3|PE|Santa Maria del Mar, Lima|Lima Departamento|Santa María Del Mar, Lima, Perú|-12.4058611|-76.7743383
$ 157,000|/inmueble/c8f1-82c1-77d96480-5aaec78a7cd5-413e|Departamento en  Monte Alamo 895, Santiago De Surco 15039, Perú|84m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento|Monte Alamo 895, Santiago De Surco 15039, Perú|-12.14265440139551|-76.98270055158999
$ 330,000|/inmueble/c7c4-b230-5cdcd750-a249f735709a-45bd|Departamento en  Magdalena Del Mar, Lima|222.05m2|3|3|PE|Magdalena del Mar, Lima|Lima Departamento||-12.0910416|-77.06066679999999
$ 75,000|/inmueble/452231|Departamento en  Surquillo, Lima|45m2|1|1|PE|Surquillo, Lima|Lima Departamento||-12.1192624|-77.0053057
$ 150,000|/inmueble/ad67-b70c-8fb39867-2babe2a5d345-38cd|Departamento en  Pando, Lima|102m2|3|3|PE|Pando, San Miguel, Lima|Lima Departamento||-12.090453|-77.08101
$ 256,000|/inmueble/bc1-8d26-4e37cc28-e2250f61e022-3fea|Departamento en  Santiago De Surco, Lima|125m2|3|4|PE|Santiago de Surco, Lima|Lima Departamento||-12.109743|-76.969571
$ 290,000|/inmueble/539664|Departamento en  Santiago De Surco, Lima|241m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento||-12.1153432|-76.9655138
$ 320,000|/inmueble/554337|Departamento en  De La Roca De Vergallo, Magdalena Del Mar, Perú|201.23m2|3|2|PE|Cercado de Lima, Lima|Lima Departamento|De La Roca De Vergallo, Magdalena Del Mar, Perú|-12.0938266|-77.057874
$ 119,170.33|/inmueble/30c6-83fb-62eb47e6-5f9b096fa3d2-1273|Departamento en  Risso, Lima|71m2|3|2|PE|Risso, Lince, Lima|Lima Departamento||-12.0853133|-77.0312379
$ 340,000|/inmueble/467025|Departamento en  Orrantia, Lima|140m2|3|2|PE|Orrantia, San Isidro, Lima|Lima Departamento||-12.1018517|-77.0553539
$ 183,000|/inmueble/9c6f-8329-c475f4f7-402dbea07f7b-4172|Departamento en  Jirón Monserrate 395, Santiago De Surco, Perú|100m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento|Jirón Monserrate 395, Santiago De Surco, Perú|-12.1280036|-76.97756
$ 169,000|/inmueble/ace7-a2ff-568b5f0d-725ad209b8c0-496b|Departamento en  Surquillo, Lima|109m2|3|2|PE|Surquillo, Lima|Lima Departamento||-12.1151271|-77.0124991
$ 169,000|/inmueble/ac0c-8a0d-40bd6270-9c6f1b8cab55-452b|Departamento en  Calle 24 208, San Borja, Perú|90m2|3|1|PE|San Borja, Lima|Lima Departamento|Calle 24 208, San Borja, Perú|-12.0948551|-76.9823011
$ 350,000|/inmueble/614663|Departamento en  Marconi, Calle Guillermo Marconi, San Isidro, Perú|246.39m2|3|3|PE|Country Club, San Isidro, Lima|Lima Departamento|Marconi, Calle Guillermo Marconi, San Isidro, Perú|-12.0897425|-77.0491669
$ 470,000|/inmueble/561200|Departamento en  San Borja, Lima|228m2|4|3|PE|San Borja, Lima|Lima Departamento||-12.107519|-76.98127269999999
$ 103,079.82|/inmueble/610515|Departamento en  Condominio Parques De La Huaca, Calle Padre Urraca, San Miguel, Perú|78m2|3|3|PE|Pando, San Miguel, Lima|Lima Departamento|Condominio Parques De La Huaca, Calle Padre Urraca, San Miguel, Perú|-12.0827745|-77.0926124
$ 178,000|/inmueble/ec00-8128-ba247aef-162d7a18682c-41f2|Departamento en  Pando, Lima|181m2|3|2|PE|Pando, San Miguel, Lima|Lima Departamento||-12.0850841|-77.0831797
$ 1,235,910|/inmueble/bb76-862c-428a7735-606c225fae0e-46b8|Departamento en  Calle Alcanfores, Miraflores, Perú|112m2|2|1|PE|Armendáriz, Miraflores, Lima|Lima Departamento|Calle Alcanfores, Miraflores, Perú|-12.1274769|-77.0280908
$ 114,000|/inmueble/493350|Departamento en  Av Del Aire 1015, San Luis, Perú|72m2|3|2|PE|San Luis, Lima|Lima Departamento|Av Del Aire 1015, San Luis, Perú|-12.079563|-77.00154429999999
$ 435,000|/inmueble/438317|Departamento en  Jirón José Sabogal, Distrito De Santiago De Surco, Perú|260m2|3|3|PE|Cercado de Lima, Lima|Lima Departamento|Jirón José Sabogal, Distrito De Santiago De Surco, Perú|-12.1317997|-77.0125964
$ 175,000|/inmueble/567032|Departamento en  Casuarina, Surquillo, Perú|105m2|3|2|PE|Surquillo, Lima|Lima Departamento|Casuarina, Surquillo, Perú|-12.1209928|-77.001513
$ 485,000|/inmueble/465259|Departamento en  Santiago De Surco, Lima|315m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento||-12.1182849|-76.9741567
$ 310,000|/inmueble/541394|Departamento en  Barranco, Lima|182m2|3|2|PE|Barranco, Lima|Lima Departamento||-12.1510425|-77.0218813
$ 165,000|/inmueble/528904|Departamento en  Cercado De Lima, Lima|84m2|3|2|PE|Cercado de Lima, Lima|Lima Departamento||-12.135310003963367|-77.0210299640894
$ 185,000|/inmueble/554336|Departamento en  Jirón Arica, Magdalena Del Mar, Perú|81.14m2|3|2|PE|Magdalena del Mar, Lima|Lima Departamento|Jirón Arica, Magdalena Del Mar, Perú|-12.0964306|-77.0688798
$ 205,000|/inmueble/531533|Departamento en  San Borja, Lima|90m2|2|3|PE|San Borja, Lima|Lima Departamento||-12.1074253|-76.9967863
$ 335,000|/inmueble/562695|Departamento en  San Borja, Lima|270m2|5|3|PE|San Borja, Lima|Lima Departamento||-12.0981891|-76.9933479
$ 280,000|/inmueble/ea95-a456-ac201402-9ff358f9a21f-48b9|Departamento en  San Borja, Lima|152m2|3|2|PE|San Borja, Lima|Lima Departamento||-12.0954443|-76.9947088
$ 370,000|/inmueble/562692|Departamento en  Santiago De Surco, Lima|194m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento||-12.1218975|-76.9846852
$ 368,000|/inmueble/539457|Departamento en  Santiago De Surco, Lima|250.28m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento||-12.1132706|-76.9858252
$ 470,000|/inmueble/562688|Departamento en  San Borja, Lima|269m2|4|4|PE|San Borja, Lima|Lima Departamento||-12.1033978|-76.9802192
$ 433,000|/inmueble/513049|Departamento en  Calle Alcanfores 1262, Miraflores, Perú|192m2|2|2|PE|Armendáriz, Miraflores, Lima|Lima Departamento|Calle Alcanfores 1262, Miraflores, Perú|-12.1319766|-77.0286047
$ 238,500|/inmueble/539558|Departamento en  Santiago De Surco, Lima|135m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento||-12.115862525395428|-76.97222147136927
$ 270,000|/inmueble/466973|Departamento en  Colibries 117, San Isidro, Perú|138m2|3|3|PE|Corpac, San Isidro, Lima|Lima Departamento|Colibries 117, San Isidro, Perú|-12.1014085|-77.0202029
$ 279,000|/inmueble/622526|Departamento en  San Antonio, Lima|123m2|2|2|PE|San Antonio, Miraflores, Lima|Lima Departamento||-12.123047|-77.019675
$ 72,000|/inmueble/622475|Departamento en  Salamanca De Monterrico, Lima|50m2|2|2|PE|Salamanca De Monterrico, Ate, Lima|Lima Departamento||-12.073505|-76.977643
$ 160,000|/inmueble/622452|Departamento en  Cercado De Miraflores, Lima|75m2|2|1|PE|Cercado de Miraflores, Miraflores, Lima|Lima Departamento||-12.127837|-77.029564
$ 196,000|/inmueble/622333|Departamento en  Pueblo Libre, Lima|160m2|5|4|PE|Pueblo Libre, Lima|Lima Departamento||-12.072112|-77.062687
$ 85,000|/inmueble/622313|Departamento en  Pando, Lima|61m2|2|2|PE|Pando, San Miguel, Lima|Lima Departamento||-12.08387|-77.083913
$ 240,000|/inmueble/622265|Departamento en  Santiago De Surco, Lima|134m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento||-12.123095|-76.975246
$ 1,560,000|/inmueble/424675|Departamento en  Malecon Mariscal Ramon Castilla, Barranco, Perú|405m2|4|4|PE|Cercado de Lima, Lima|Lima Departamento|Malecon Mariscal Ramon Castilla, Barranco, Perú|-12.1504389|-77.0228121
$ 1,250,000|/inmueble/424508|Departamento en  Malecon Mariscal Ramon Castilla, Barranco, Lima, Perú|342m2|3|3|PE|Cercado de Lima, Lima|Lima Departamento|Malecon Mariscal Ramon Castilla, Barranco, Lima, Perú|-12.1504389|-77.0228121
$ 1,200,000|/inmueble/424516|Departamento en  Malecon Mariscal Ramon Castilla, Barranco, Lima, Perú|327m2|3|3|PE|Cercado de Lima, Lima|Lima Departamento|Malecon Mariscal Ramon Castilla, Barranco, Lima, Perú|-12.1504389|-77.0228121
$ 950,000|/inmueble/424671|Departamento en  Malecon Mariscal Ramon Castilla, Barranco, Perú|244m2|3|3|PE|Cercado de Lima, Lima|Lima Departamento|Malecon Mariscal Ramon Castilla, Barranco, Perú|-12.1504389|-77.0228121
$ 1,290,000|/inmueble/424503|Departamento en  Malecon Mariscal Ramon Castilla, Barranco, Lima, Perú|353m2|3|3|PE|Cercado de Lima, Lima|Lima Departamento|Malecon Mariscal Ramon Castilla, Barranco, Lima, Perú|-12.1504389|-77.0228121
$ 370,000|/inmueble/608213|Departamento en  Av. Arequipa 3830, Miraflores, Perú|351m2|3|4|PE|Santa Cruz, Miraflores, Lima|Lima Departamento|Av. Arequipa 3830, Miraflores, Perú|-12.1042003|-77.031731
$ 235,000|/inmueble/488515|Departamento en  Calle Mariano Melgar, Miraflores, Perú|140m2|3|4|PE|Santa Cruz, Miraflores, Lima|Lima Departamento|Calle Mariano Melgar, Miraflores, Perú|-12.1107442|-77.0489583
$ 550,000|/inmueble/f8e5-8de9-d923cbd9-dfb37fc0fa8f-4d12|Departamento en  Calle Los Sauces 377, San Isidro, Perú|314m2|3|4|PE|Orrantia, San Isidro, Lima|Lima Departamento|Calle Los Sauces 377, San Isidro, Perú|-12.094121|-77.0372862
(Precio a consultar)|/inmueble/554846|Departamento en  Calle General Vidal 294, Miraflores, Perú|100m2|3|3|PE|Santa Cruz, Miraflores, Lima|Lima Departamento|Calle General Vidal 294, Miraflores, Perú|-12.114656|-77.02740299999999
$ 515,000|/inmueble/da74-bb8d-b25fe44f-decae274127b-4530|Departamento en  San Borja, Lima|278m2|3|2|PE|San Borja, Lima|Lima Departamento||-12.1062828|-76.9844493
$ 61,050|/inmueble/572461|Departamento en  Surquillo, Lima|37m2|1|1|PE|Surquillo, Lima|Lima Departamento||-12.1078974|-77.02054989999999
$ 700,000|/inmueble/485388|Departamento en  Parque Acosta, Pasaje Jose De Acosta, San Isidro, Perú|540m2|4|4|PE|Orrantia, San Isidro, Lima|Lima Departamento|Parque Acosta, Pasaje Jose De Acosta, San Isidro, Perú|-12.0986112|-77.0583352
$ 295,000|/inmueble/622276|Departamento en  San Borja, Lima|259m2|3|3|PE|San Borja, Lima|Lima Departamento||-12.088448|-76.999953
$ 95,034.57|/inmueble/7d77-a9c5-47d49b49-9129260ac8c6-448f|Departamento en  Salamanca De Monterrico, Lima|63m2|2|2|PE|Salamanca De Monterrico, Ate, Lima|Lima Departamento||-12.0804072|-76.9843552
$ 180,000|/inmueble/501931|Departamento en  Av. Pedro Venturo 361, Santiago De Surco, Perú|180m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento|Av. Pedro Venturo 361, Santiago De Surco, Perú|-12.1209508|-76.994272
$ 310,000|/inmueble/457115|Departamento en  Calle Leonardo Alvariño 198, Surco, Perú|223m2|3|2|PE|Santiago de Surco, Lima|Lima Departamento|Calle Leonardo Alvariño 198, Surco, Perú|-12.1320931|-76.99293469999999
$ 205,000|/inmueble/510525|Departamento en  Magdalena Del Mar, Lima|111m2|3|2|PE|Magdalena del Mar, Lima|Lima Departamento||-12.0982102|-77.0705812
$ 499,000|/inmueble/4561-8fd6-f4a07939-117982073d25-42c6|Departamento en  Jirón Cnel. Enrique Campos 177, Lima 15039, Perú|340m2|5|6|PE|Santiago de Surco, Lima|Lima Departamento|Jirón Cnel. Enrique Campos 177, Lima 15039, Perú|-12.125418125844762|-76.98528578531952
$ 260,000|/inmueble/183e-bf32-a1a294fd-53d560e03793-4421|Departamento en  San Antonio, Lima|109m2|2|2|PE|San Antonio, Miraflores, Lima|Lima Departamento||-12.1280731|-77.00851779999999
$ 96,000|/inmueble/542683|Departamento en  Calle El Pulpo, Punta Hermosa, Perú|95.5m2|3|3|PE|Lurin, Lima|Lima Departamento|Calle El Pulpo, Punta Hermosa, Perú|-12.3090795|-76.8406195
$ 63,000|/inmueble/576570|Departamento en  Condominio Los Alamos, Calle D, Parques De El Agustino, Cercado De Lima, Perú|62m2|3|2|PE|El Agustino, Lima|Lima Departamento|Condominio Los Alamos, Calle D, Parques De El Agustino, Cercado De Lima, Perú|-12.0403252|-77.0030088
$ 229,185|/inmueble/531549|Departamento en  Calle Arturo Toscanini 149, San Borja 15037, Perú|95.96m2|1|2|PE|San Borja, Lima|Lima Departamento|Calle Arturo Toscanini 149, San Borja 15037, Perú|-12.107409970557171|-76.99661531971284
$ 279,000|/inmueble/583923|Departamento en  Santiago De Surco, Lima|186m2|3|5|PE|Santiago de Surco, Lima|Lima Departamento||-12.132789988637771|-77.00537960976362
$ 230,000|/inmueble/591566|Departamento en  Jr. Los Sauces 383, San Borja 15037, Perú|134.64m2|3|2|PE|San Borja, Lima|Lima Departamento|Jr. Los Sauces 383, San Borja 15037, Perú|-12.086867981538312|-76.98814708739519
$ 168,000|/inmueble/601646|Departamento en  Jirón Doña Ana, Urb Los Rosales, Santiago De Surco, Perú|108.25m2|3|3|PE|Santiago de Surco, Lima|Lima Departamento|Jirón Doña Ana, Urb Los Rosales, Santiago De Surco, Perú|-12.1423851|-76.9989903
$ 305,000|/inmueble/542684|Departamento en  Av. Cerros De Camacho, Cercado De Lima, Perú|200m2|3|4|PE|Santiago de Surco, Lima|Lima Departamento|Av. Cerros De Camacho, Cercado De Lima, Perú|-12.0851279|-76.9617709
$ 118,000|/inmueble/5e93-8291-68343f6e-25eb2bc03da4-4446|Departamento en  Mayorazgo, Lima|138.15m2|3|4|PE|Mayorazgo, Ate, Lima|Lima Departamento||-12.0562157|-76.9494305
$ 188,000|/inmueble/5e42-ae02-5e848406-93875eafd881-502c|Departamento en  Avenida General Mendiburu 629, Miraflores, Perú||2|3|PE|Santa Cruz, Miraflores, Lima|Lima Departamento|Avenida General Mendiburu 629, Miraflores, Perú|-12.1144943|-77.0459896
$ 96,000|/inmueble/603968|Departamento en  Playa Pulpos, Barracuda, Punta Hermosa, Perú|95m2|3|3|PE|Lurin, Lima|Lima Departamento|Playa Pulpos, Barracuda, Punta Hermosa, Perú|-12.3103243|-76.839404
$ 100,000|/inmueble/6ce6-8faf-dc2dfd71-f1379361404c-44cc|Departamento en  Urb Alfonso Cobian, Chaclacayo, Perú|135m2|3|2|PE|Chaclacayo, Lima|Lima Departamento|Urb Alfonso Cobian, Chaclacayo, Perú|-11.986582|-76.8090222
$ 348,000|/inmueble/591672|Departamento en  C. Valle Riestra 309, San Isidro 15076, Perú|175m2|3|4|PE|Orrantia, San Isidro, Lima|Lima Departamento|C. Valle Riestra 309, San Isidro 15076, Perú|-12.099169697224601|-77.05357253551483
$ 337,000|/inmueble/a844-8b53-847eaf49-65882a68fb49-3f60|Departamento en  San Borja, Lima|258m2|3|2|PE|San Borja, Lima|Lima Departamento||-12.093302|-76.994671
$ 128,000|/inmueble/467746|Departamento en  Pasaje Eduardo Lecca, Cercado De Lima, Perú|112m2|4|3|PE|Cercado de Lima, Lima|Lima Departamento|Pasaje Eduardo Lecca, Cercado De Lima, Perú|-12.0506633|-77.0757019
$ 98,000|/inmueble/49e1-ad42-1def3b0b-a651689a24a8-3d54|Departamento en  Pando, Lima|68m2|3|2|PE|Pando, San Miguel, Lima|Lima Departamento||-12.091717|-77.080625
$ 567,000|/inmueble/3b5a-84e7-a6ab3876-573fde4c53ae-1273|Departamento en  San Borja, Lima|313m2|4|5|PE|San Borja, Lima|Lima Departamento||-12.10809861003635|-76.98463406413794
$ 135,000|/inmueble/591471|Departamento en  Pando, Lima|92m2|3|3|PE|Pando, San Miguel, Lima|Lima Departamento||-12.0792491|-77.0915682
$ 204,016.12|/inmueble/596722|Departamento en  Av. 28 De Julio, Miraflores, Perú|86.82m2|1|2|PE|San Antonio, Miraflores, Lima|Lima Departamento|Av. 28 De Julio, Miraflores, Perú|-12.1282915|-77.0260415
$ 135,000|/inmueble/608291|Departamento en  Jirón Coronel Enrique Campos 155, Surco, Perú|80m2|2|2|PE|Santiago de Surco, Lima|Lima Departamento|Jirón Coronel Enrique Campos 155, Surco, Perú|-12.1249932|-76.9850752
